"","word","A2BZN95HXC8BL9","A2JRWVPVWD1KAS","A36JU4ZU054BRK","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","AWMGC78CSF6YL","A2L54KVSIY1GOM","AMYL22GHCON9A","A1INWCFGQI236V","A3NOO9K3CY1YU5","A3O1NDWT4BXNX4","A1J8TVICSRC70W","A3AA8NU3WAJ3ED","A38UOBWJF4WFGG","ACB0CSL0QMRGQ","AHP7FGH4N2TX5","A3S3YW6II31OZV","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","A5U9HUMS31DIR","A2PURNW8W7L0LT","A2U750ON775R3L","A1WURYN1U64Y1T","ABMVPQ5CQFHGS","A2O7F23PZP1T9B","ALE5RDP8XZL3","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A32WFJGJ0VUKOO","A2FZ90AHSTSHXA","A38NIARZOSEVUG","A2TJHKHM8T2SV3","A1VXGA62J77RO","A2AEA24UF8Z47U","AO8HNJRGZQD0A","A1WNHQEMEHNCPT","A1SVVVJWT7H51V","A1DQ7T6BB0VJDP","AVG2BI8CS5YKX","AWZ3AH7JH0DRO","A13YITU82HLBRK","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A11AUVZ4MCA7VU","A289P9QG98HRAZ","A2JKCS6UCAUARS","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1X55V63BZ8MKL","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2BNOEYZ3VRW2R","A29Y6BVD19FBAE","A37PQ1206C9RZP","A98XHW6B1VSSQ","AZACM8ZW3MN8N","A1JGQHSSW8L24P","A3P9YDDTO87QGZ","A2N5QS96KRPFVO","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","ASOBUAZ0IQYSJ","AJDL05304W8E","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","A3U3DA0O35IORB","A2LFVSF501ZT5W","A1M7SLIGEI3IH5","A3CT5E0WZJL8PG","A1S8D4HVA9HI0X","A3BFHFBYDCCIGV","A2EB58DNAYBZTM","A1I02VZ07MZB7F"
"477","filled",NA,-112.694789525009,-42.7245376962523,-141.72634490897,-69.0921476746391,-48.6288751871686,NA,-0.360636518792884,-25.3354030354808,-23.7332175229464,146.195061463332,89.4585777102109,-76.07013209425,423.199808710468,-89.4970361984465,-64.2688448994253,-45.7524486764206,1.76637914650982,-31.3473346264464,-51.5378419771376,-163.555224325603,NA,-82.749544843919,-35.6817540789588,-79.189385529634,-38.1488813952645,-83.4222257433619,-69.5300811168353,-41.0889950238862,-25.3770625961721,2.80200210865668,189.373399254393,-53.8749300367916,-74.8131585559929,219.868965290358,-12.7044662051429,-38.4677533094221,-66.4135468105402,-69.0697800666041,-146.287931825656,54.7667473885823,-16.782096226415,-62.9458801279056,-22.7886429043447,-38.0237633881198,37.5336152835157,-45.0229874190477,-17.7607597018885,31.1749877872556,-57.7304696169174,-5.86536156462652,-51.657901355421,-45.786642365876,44.9178943543481,10.6829020338372,NA,NA,-77.7776632050499,-43.778725570547,50.2796962758767,11.4195090509803,-54.9035801971797,NA,-33.6162116380006,-15.51647464852,12.6742550582436,-1.89946382129671,-41.5634307730966,-23.6817676812661,-0.676851988445767,-80.8836147431254,215.34422282395,-15.3393705906051,-32.2605631558982,-162.689680098173,-5.91203607113299,-24.3295419762815,-68.8739162234135,-11.590054071158,-37.0785540394173,NA,NA
"478","with",NA,31.6624050892098,142.663919367898,148.961853740301,56.304910750562,-46.3613395078639,NA,-141.250671791629,-65.46251674542,29.8330869051862,-116.384988737525,227.0321441494,-8.25343820244103,1398.43873247166,-64.5425151861179,-76.1785044336157,-27.9787403448104,-72.2398143936032,-57.8923920705072,86.1100128201493,-182.808549974234,NA,145.224847812723,430.097861093518,-59.3284574325966,-8.57547409260667,385.669601655328,289.649871682339,102.104107373282,-38.6023914591278,22.0731103987257,54.1895292170706,-10.9423689729028,-93.2445514699724,NA,-0.836278337347886,-17.7259411707647,31.8555184418714,-79.8118968161856,-120.017917060452,155.28382254482,21.9871264150944,-54.4868281356075,-25.9952043373372,9.68424645143725,116.257442001685,-16.2950682396796,-15.8576719463626,145.757203889264,-26.79817531793,10.6006174582486,224.768441513636,13.2249228990252,46.3703759291589,-18.922425863756,NA,NA,27.0952718387294,-48.4899490078986,-16.0962272190627,47.7175678456106,-37.808097728349,NA,-1.53547805760332,-20.9077314709264,73.9358167745545,1.98856083948516,-40.5849066085937,24.9950309161397,3.15251809516555,-29.3042917529591,193.159556506393,-23.4956016990067,-71.0088445026702,-144.531567121108,-5.45579859679998,22.6484978932081,119.808145929452,61.8636764664823,2.51718376259163,NA,NA
"479","excitement",NA,-109.409178753447,49.4985481754474,-143.102742207511,63.1137354749588,-53.163946545778,NA,-166.580565973121,-65.0811756156023,-40.8658263792117,207.355161865046,-10.6885551681677,-82.703519877868,108.721961188086,100.593921776896,-70.4495258310445,-32.2998653396411,88.7787662267359,-96.2572197383247,63.1664484282887,-217.04857302834,NA,-37.698330157203,-87.2409844239131,-94.9112417237088,-42.2956960005802,211.394119459258,51.110013284816,-24.4751998182224,-25.9264048702606,-17.7402144714814,135.741139329038,-59.7400521645692,-109.950372728034,-29.668024115254,-20.4408419407329,-39.951377586737,-42.9516773153633,32.414453432559,-48.8279613560618,53.7325970761072,1.67945849056608,16.1360158874982,11.6244799616403,-35.4397830672339,110.085961847178,3.52117422221616,-67.5669352129403,-20.9894444167617,-73.5950582148923,-75.7973196103768,-24.5105870935349,187.190227104322,-61.9870687952734,2.89355782902363,NA,NA,65.4764667073914,-34.3562786958439,-11.9684567342446,29.8233914617197,-36.0945451348411,NA,-4.77767879879518,5.26603899629285,-40.8488683743782,-72.6755131428605,-63.5204791021024,-41.0353648760777,-8.33559215566839,-41.042260723458,100.713555459064,533.973091626198,-30.7640004623542,-57.0059060523027,-59.824511019799,-53.2856217152607,-77.2380405291438,-51.4975151464388,-70.270029643435,NA,NA
"480","while",NA,-31.0161922178996,-0.530309164177192,-216.382245584335,-17.3936184620385,10.5048926524838,NA,-10.8056541552108,-41.3989598904504,13.5499346911199,-37.0949636370961,7.24536092980551,-60.6617851483455,84.3192705910638,106.980224307718,84.7763253334795,116.634405489384,415.263282376453,-40.1198633484768,12.2860854215058,186.318112850081,NA,-94.2623485155981,-107.79194649272,-73.2589214811153,4.13782225606441,322.623687955983,-38.4401047172481,-111.492443825302,-30.98972702765,-26.0624437463088,33.7814642357319,-16.4086495048472,-64.0288550129826,1295.00321264176,-18.7703722712454,-28.0968472400934,-33.2790141843344,-126.440838441395,11.847075556946,25.025284966701,2.6025150943397,179.783645868243,-3.89192362084099,-10.6697584683413,61.8955286426001,-24.1590278293637,-25.8092158241256,15.96609583826,-57.7643224674237,-27.632372053189,-105.944729920892,16.7191402665746,-70.3558648582465,28.3802380850406,NA,-35.5932553140884,-48.8411956831603,-15.1343372892228,-9.90826547159298,29.5685384482954,-15.8558389627643,NA,3.92415515219804,-1.7121030597232,1.30503591639907,-46.9554514909058,5.92583130915486,-12.8433683825632,-8.76216694664011,-66.0939532480422,-4.24811033482856,142.582513855194,-12.6347038292842,-68.1106236096402,10.8160826660335,128.659477958463,-67.532885146981,-51.3631888023379,-48.7806851384128,NA,NA
"481","Lucy",NA,-95.3375949107902,-37.3360806321021,-231.038146259699,89.304910750562,-8.3613395078639,NA,-61.2506717916287,-81.46251674542,-74.1669130948138,-68.3849887375246,138.0321441494,-42.253438202441,304.438732471659,-56.5425151861178,-26.1785044336157,-40.9787403448104,-8.23981439360321,-17.8923920705072,86.1100128201493,33.1914500257657,NA,5.22484781272293,-129.902138906482,444.671542567403,-20.5754740926067,380.669601655328,23.6498716823391,58.104107373282,-16.6023914591278,4.07311039872571,98.1895292170706,-27.9423689729028,-13.2445514699724,176.137459993164,-0.836278337347886,-33.7259411707647,0.855518441871385,-47.8118968161856,-80.0179170604525,427.28382254482,-42.0128735849056,-55.4868281356075,-19.9952043373372,-7.31575354856276,58.2574420016846,28.7049317603204,-30.8576719463626,40.7572038892643,-26.79817531793,-52.3993825417514,17.768441513636,-2.77507710097483,238.370375929159,-41.922425863756,NA,NA,10.0952718387294,-18.4899490078986,-2.09622721906266,156.717567845611,-34.808097728349,NA,-12.5354780576033,8.0922685290736,-12.0641832254455,-13.0114391605148,6.41509339140631,6.9950309161397,-16.8474819048345,177.695708247041,-15.840443493607,173.504398300993,5.99115549732975,-97.5315671211077,-36.4557985968,-100.351502106792,372.808145929452,-14.1363235335177,-44.4828162374084,NA,NA
"482","regretted",NA,-170.730581446337,60.6927767075225,-257.758642882876,-39.1877353124407,-1.03017870612564,NA,-129.025583609539,-65.1447324705719,-51.5826741651453,-271.934863235382,-36.9017719485731,-73.2951729319635,160.841423068682,-70.9288177169394,-31.4043555981397,-77.913011173836,-3.72433054332065,135.970251539645,-13.0096241730678,-68.1752358526556,NA,-96.211133828882,10.6488231623255,-48.9807776751901,-41.0089923492513,-20.5599668413967,-78.8000103155969,-22.8786486196384,-25.5390693017385,7.39533967355312,0.149204310376927,-53.2737716326248,-35.1660691850238,-4.53377676385103,-18.5067480068354,-53.5804715174083,-25.8171446891575,-104.956604942232,-210.69295397346,-32.0088653457741,-10.9359301886792,-9.13445811635277,-8.47880075485598,10.9142218525446,57.4478752062624,6.3851338119002,-30.6153913351773,-3.19833636575734,-97.6289110653986,-34.5643300989392,-16.7974156590064,-31.3039902632278,14.739171992132,-5.40910611977298,NA,NA,-42.5870657707189,86.2881095854803,19.8435815182857,-30.0275791409652,-19.0468039004257,NA,-2.23731200859653,-12.9295894149104,32.7819124837773,-7.73150081246952,-21.0312170198509,89.8030344226252,3.57909288613726,-121.252599228375,-5.87877769971464,-8.10502392800262,-27.1381411357402,-134.42684956377,19.9036077173675,-133.296601780516,1086.10299054729,-45.2706498776186,-50.9721607424306,NA,NA
"483","that",NA,-124.33759491079,-27.3360806321021,-121.038146259699,-18.695089249438,37.6386604921361,NA,-93.2506717916287,-65.46251674542,-106.166913094814,131.615011262475,-19.9678558505998,-89.253438202441,18.4387324716593,-48.5425151861178,53.8214955663843,-49.9787403448104,6.76018560639679,40.1076079294928,126.110012820149,-70.8085499742343,NA,-73.7751521872771,-139.902138906482,-11.3284574325966,-9.57547409260667,29.669601655328,-26.3501283176609,-185.895892626718,-31.6023914591278,-41.9268896012743,40.1895292170706,-10.9423689729028,154.755448530028,-0.862540006835989,-8.83627833734788,-25.7259411707647,-0.144481558128615,-63.8118968161856,-100.017917060452,3.28382254481981,-10.0128735849056,-41.4868281356075,11.0047956626628,57.6842464514372,23.2574420016846,-25.2950682396796,-21.8576719463626,39.7572038892643,-56.79817531793,-50.3993825417514,-30.231558486364,-2.77507710097483,-65.6296240708411,-2.92242586375602,NA,NA,-36.9047281612706,73.5100509921014,1.90377278093734,1.71756784561055,137.191902271651,NA,-2.53547805760332,-1.9077314709264,35.9358167745545,32.9885608394852,15.4150933914063,46.9950309161397,-6.84748190483445,-62.3042917529591,32.159556506393,-25.4956016990067,-87.0088445026702,-50.5315671211077,-39.4557985968,-72.3515021067919,-99.1918540705484,-14.1363235335177,2.51718376259163,NA,NA
"484","she",NA,-100.658997603681,-46.141852100027,-145.694046935064,-23.9965600368375,165.772428331788,NA,-111.695689428047,-57.5260736003896,-21.8837608807475,132.324986162047,-25.1810726310052,-82.8450912565365,-34.4418056477452,-44.0652546799535,-57.1333342007108,-7.59188617900529,32.2570888363403,84.3350792074623,-110.066059781207,-96.93521279855,NA,-69.2879558589561,-42.012331320243,-38.3979933840779,-6.28877044127775,-72.284484645327,-30.2601519180737,-84.299341428134,-32.2150558906057,-13.7913354562398,116.597594198409,-37.4760884409584,5.53975207303794,-5.72829265543298,2.09781559654962,-23.3550351014359,-13.0099489319228,238.817044809024,188.117090322149,29.5423601229386,-38.6282622641509,-68.7573021394585,-4.0984850538335,26.0382513712158,0.619355360769012,-43.4311086499956,13.0938719314003,57.5483119402686,-18.8320281684362,-42.1663930303138,-54.5183870518355,-5.26929446852423,-52.9033832834357,-1.22508981255263,NA,NA,-42.9682606393809,11.1544392734256,8.71581103346766,19.8665972429257,16.2396435060664,NA,7.00488873259532,-9.10335988212961,23.56659763271,-12.0674268301239,33.9043554736578,-46.1665697851574,-4.9327968630288,-40.5146302578759,4.56722334761447,-21.5737172532075,72.6170148239438,-50.9525106325752,-20.7276798596335,-31.3624821720471,-0.850822994115863,-7.9094582646975,-40.1849473364039,NA,NA
"485","had",NA,-101.658997603681,13.858147899973,34.3059530649359,-28.9965600368375,-40.2275716682116,NA,-95.6956894280467,-41.5260736003896,-43.8837608807475,20.3249861620469,9.81892736899481,-69.8450912565365,296.558194352255,-44.0652546799535,-137.133334200711,-33.5918861790053,265.25708883634,33.3350792074623,29.9339402187927,-74.93521279855,NA,9.71204414104392,-102.012331320243,-70.3979933840779,-24.2887704412777,-29.284484645327,-8.2601519180737,-34.299341428134,-23.2150558906057,-28.7913354562398,302.597594198409,-21.4760884409584,-42.4602479269621,-6.72829265543298,1.09781559654962,-6.35503510143594,-13.0099489319228,-89.1829551909764,-11.8829096778509,-34.4576398770614,-54.6282622641509,-91.7573021394585,26.9015149461665,-10.9617486287842,-19.380644639231,-22.4311086499956,4.09387193140032,58.5483119402686,21.1679718315638,-10.1663930303138,219.481612948164,2.73070553147577,-44.9033832834357,-18.2250898125526,NA,-37.1149785498462,6.03173936061906,-19.8455607265744,1.71581103346766,-26.1334027570743,22.2396435060664,NA,7.00488873259532,-0.103359882129612,62.56659763271,-43.0674268301239,25.9043554736578,-32.1665697851574,15.0672031369712,-71.5146302578759,-11.4327766523855,-29.5737172532075,-21.3829851760563,-64.9525106325752,-13.7276798596335,-39.3624821720471,7.14917700588414,-70.9094582646975,-40.1849473364039,NA,NA
"486","promised",NA,-112.051984139228,13.8870052395976,-172.414543558241,-53.4892060998402,-26.8964108664733,NA,-147.470601245957,-49.2082893255415,-61.299521951079,-103.224888335811,1.88501127102156,-145.886825986059,35.9608849492772,-18.4515572107751,-52.3591853652349,-48.5261570080309,-27.2274273133772,-13.8022771823855,-99.1856967744244,35.6981013230287,NA,-75.723937500561,-61.461369251436,-83.0503136266714,-49.7222886979223,-89.5140531420518,-37.7100339160097,29.7179025789457,-32.1517337332163,-19.4691061814124,-34.4427307082843,207.19250889932,-56.3817656420135,18.600470587552,-16.5726540729379,-43.2095654480796,-54.6826120629517,-58.3276633170225,-162.557946590859,90.2496722323447,-23.5513188679245,316.595067879796,-9.58208147135223,-18.7317732276768,-91.1902114346532,-69.7509065984158,-15.6638474574144,37.592771685247,35.3372360840951,-26.3313405875017,137.915755775522,108.201792369223,-92.5345872204627,-10.7117700685696,NA,NA,-12.6505982488292,22.9324978668045,3.65561977081605,35.12145025635,19.0009373339896,NA,-1.69694521839789,-9.12521782611357,52.4126933419327,-5.78748848207858,-9.54195493759947,176.641433721328,-34.5062220720571,67.5370622667083,-17.4711108584931,-74.1831394822034,7.48771819087378,-86.8477930752377,-37.368273545466,-47.3075818457711,-72.5559783762786,-39.0437846087984,-45.6742918414261,NA,NA
"487","her",NA,-59.6589976036808,-36.141852100027,-275.694046935064,-14.9965600368375,-42.2275716682116,NA,-79.6956894280467,-65.5260736003896,-20.8837608807475,-162.675013837953,46.8189273689948,-72.8450912565365,95.5581943522548,3.93474532004646,-47.1333342007109,-6.59188617900528,-45.7429111636597,-25.6649207925377,-70.0660597812073,-32.93521279855,NA,39.7120441410439,-12.012331320243,-53.3979933840779,-18.2887704412778,-37.284484645327,-8.2601519180737,58.700658571866,-55.2150558906057,-30.7913354562398,15.5975941984094,-22.4760884409584,-74.460247926962,9.27170734456702,-15.9021844034504,-31.3550351014359,48.9900510680772,-49.1829551909764,-61.8829096778509,-26.4576398770614,-6.62826226415085,110.242697860542,19.9015149461665,1.03825137121577,100.619355360769,-15.4311086499956,-20.9061280685997,24.5483119402686,-49.8320281684362,-42.1663930303138,153.481612948164,-106.269294468524,-52.9033832834357,-15.2250898125526,NA,-37.1149785498462,-49.9682606393809,-19.8455607265744,-8.28418896653234,4.8665972429257,34.2396435060664,NA,137.004888732595,-1.10335988212961,7.56659763270997,3.93257316987609,1.90435547365775,-17.1665697851574,5.0672031369712,-79.5146302578759,-11.4327766523855,52.4262827467925,-52.3829851760563,-18.9525106325752,-16.7276798596335,-82.3624821720471,-32.8508229941159,-39.9094582646975,6.81505266359607,NA,NA
"488","mother",NA,-19.694789525009,-51.7245376962523,218.27365509103,-19.0921476746391,13.3711248128314,NA,-80.3606365187929,-33.3354030354808,-23.7332175229464,34.1950614633324,-11.5414222897891,-85.07013209425,-24.8001912895317,62.5029638015535,-54.2688448994253,56.2475513235794,-40.2336208534902,-61.3473346264464,-121.537841977138,221.444775674397,NA,-19.7495448439191,154.318245921041,-71.189385529634,9.8511186047355,-97.4222257433619,-83.5300811168353,-76.0889950238862,-33.3770625961721,-26.1979978913433,-41.6266007456069,-68.8749300367916,-34.8131585559929,-33.131034709642,-3.7044662051429,-30.4677533094221,12.5864531894598,-78.0697800666041,-136.287931825656,46.7667473885823,-0.782096226415026,23.0541198720944,27.2113570956553,-5.0237633881198,57.5336152835157,-16.0229874190477,-13.7607597018885,6.17498778725563,-41.7304696169174,-5.86536156462652,-49.657901355421,17.213357634124,-83.0821056456519,15.6829020338372,NA,-32.3323936962095,-13.7776632050499,18.221274429453,-4.72030372412331,10.4195090509803,27.0964198028203,NA,90.3837883619994,-3.51647464851999,59.6742550582436,30.1005361787033,-54.5634307730966,-67.6817676812661,-10.6768519884458,-32.8836147431254,23.3442228239499,-58.3393705906051,-16.2605631558982,-99.6896800981727,-41.912036071133,-140.329541976282,-44.8739162234135,-26.590054071158,-53.0785540394173,NA,NA
"489","she",NA,-46.6589976036808,-46.141852100027,-145.694046935064,15.0034399631625,17.7724283317885,NA,-39.6956894280467,-42.5260736003896,-19.8837608807475,-59.6750138379531,-25.1810726310052,-14.8450912565365,109.558194352255,59.9347453200465,42.8666657992891,29.4081138209947,-37.7429111636597,-27.6649207925377,-40.0660597812073,327.06478720145,NA,87.7120441410439,-142.012331320243,-61.3979933840779,-7.28877044127775,39.715515354673,213.739848081926,89.700658571866,-47.2150558906057,-6.79133545623977,-72.4024058015906,-53.4760884409584,-34.4602479269621,-7.72829265543298,-15.9021844034504,-31.3550351014359,-45.0099489319228,-57.1829551909764,-111.882909677851,5.54236012293858,-6.62826226415085,-69.7573021394585,41.9015149461665,0.0382513712157705,-9.38064463923099,-30.4311086499956,-19.9061280685997,18.5483119402686,-49.8320281684362,-28.1663930303138,-149.518387051836,33.7307055314758,-68.9033832834357,2.77491018744737,NA,NA,-10.9682606393809,-19.8455607265744,-5.28418896653234,4.8665972429257,21.2396435060664,NA,-12.9951112674047,8.89664011787039,7.56659763270997,-12.0674268301239,-14.0956445263422,-45.1665697851574,-4.9327968630288,32.4853697421241,-59.4327766523855,-62.5737172532075,-36.3829851760563,-112.952510632575,-10.7276798596335,-67.3624821720471,-40.8508229941159,-70.9094582646975,-40.1849473364039,NA,NA
"490","would",NA,-85.0161922178996,200.469690835823,-196.382245584335,-52.3936184620385,3.50489265248375,NA,-58.8056541552108,-55.3989598904504,-9.45006530888011,-142.094963637096,22.2453609298055,30.3382148516545,271.319270591064,74.9802243077178,-65.2236746665205,-41.3655945106155,-21.7367176235467,-64.1198633484768,-37.7139145784942,-148.681887149919,NA,108.737651484402,-157.79194649272,-81.2589214811153,-52.8621777439356,-51.3763120440169,-111.440104717248,358.507556174698,-30.98972702765,-7.06244374630881,-40.2185357642681,-16.4086495048472,-56.0288550129826,-15.996787358239,-9.77037227124539,-28.0968472400934,-1.2790141843344,-46.4408384413949,131.847075556946,121.025284966701,-61.3974849056603,-81.2163541317566,14.108076379159,-16.6697584683413,51.8955286426001,-44.1590278293637,-0.809215824125565,-32.03390416174,-26.7643224674237,-29.632372053189,55.0552700791075,-56.2808597334254,-14.3558648582465,-44.6197619149594,NA,-33.5932553140884,-56.8411956831603,-47.1343372892228,8.09173452840702,-17.4314615517046,-25.8558389627643,NA,-16.075844847802,16.2878969402768,32.3050359163991,-77.9554514909058,-59.0741686908451,-11.8433683825632,-18.7621669466401,76.9060467519578,-5.24811033482856,-26.4174861448059,-28.6347038292842,-83.1106236096402,-18.1839173339665,-90.3405220415367,-28.532885146981,-82.3631888023379,-17.7806851384128,NA,NA
"491","participate",NA,28.9122239394441,-73.6956803566276,-48.4468415321468,-35.5847937376418,3.70228561456966,NA,-148.135548336703,-57.0176187606327,0.851021406722023,22.645186965475,-35.4753383877624,-23.1118668237725,NA,-47.883338729268,-99.4946960639493,-89.6867195054462,-76.7181370032076,-88.4846910162943,19.3425210296453,-87.9219102040241,NA,-58.185526485524,64.8692079898483,-108.841705772228,-35.5823996519091,-94.6517942400866,-77.9799631147712,-68.0717510168065,-26.3137404387827,-12.8757686165159,-68.6669256523006,-65.2063326965136,111.265323728956,-22.802271466657,-23.3749358746304,-34.3222836560657,-14.0862099415691,-101.21448819265,-156.962968738663,27.4740594979884,-49.7051528301886,-116.593510108651,-28.2722393218635,-32.7937879870124,-14.2759515119065,-57.3427853674679,-36.5184790907032,-5.78055246776599,-50.5612053643861,-115.030309121814,-131.223758528063,-81.315555528129,-50.7133095826788,-15.8037782221798,NA,NA,-34.4600008144982,28.9993330228319,11.2195050132251,-21.3256379355955,-19.1422863692564,NA,-29.3180455889938,3.46166740749606,72.5203507674663,-11.6195254732514,-42.0097411843538,115.126235825219,-20.250277197474,-93.8319222185411,-61.6941113821577,-103.948792819601,-3.38985978896819,-73.5849625408352,-35.5526297569655,244.725358349994,-10.5790716055763,4.27561958474103,-74.5678985444395,NA,NA
"492","in",NA,4.01959970342861,-42.947623567952,19.6500523895713,-39.2980308242369,350.906196171441,NA,-98.1407070644646,-89.5896304553592,-55.6006086666812,-73.9650389383816,24.6057105885895,27.563255689368,79.6776562328504,-47.5879941737892,-58.088163967806,4.79496798679983,-12.2460079337162,-32.4374495145681,-66.2421323825639,244.938124377134,NA,-32.8007595306351,-64.1225237340044,-55.4675293355592,-10.0020667899488,44.7614290540179,-74.1701755184865,-154.70279022955,9.17227967791643,4.34421868879475,-72.9943408202519,-16.009807909014,-39.6759443839518,0.405954695970024,-12.9680904695529,115.015870967893,-42.875416305717,-66.5540135657672,-63.7479022952493,-0.199102298942643,-3.24365094339613,-38.0277761433094,-21.2017657703298,16.3922562909943,-65.0187312801465,-0.567149060311535,35.0454158091633,26.3394199912729,21.1341189810575,-0.933403518876279,-139.805215617307,-32.7635118360736,-56.1771424960303,-23.5277537613492,NA,-37.3758401677251,-37.0317931174913,8.79882755474987,8.52784928599799,39.0156266402408,15.2873847404817,NA,-7.45474447720604,13.7010117066672,11.1973784908654,83.876585500267,12.3936175559092,-34.3281704864545,16.9818881787769,-57.7249687627928,-8.02510981116401,-32.6518328074083,-32.7571258494423,-18.3734541440427,3.00043887753304,-72.3734622373023,-80.5097919176833,-32.6825929958773,11.1129215646005,NA,NA
"493","the",NA,-18.6589976036808,-86.141852100027,4.30595306493591,-36.9965600368375,-16.2275716682115,NA,-71.6956894280467,342.47392639961,-36.8837608807475,108.324986162047,22.8189273689948,39.1549087434635,NA,-28.0652546799535,22.8666657992891,-6.59188617900528,-45.7429111636597,-1.66492079253766,-100.066059781207,63.06478720145,NA,-84.2879558589561,-112.012331320243,-69.3979933840779,-35.2887704412777,-6.28448464532702,-12.2601519180737,209.700658571866,-15.2150558906057,-4.79133545623977,-50.4024058015906,-53.4760884409584,-2.46024792696205,-6.72829265543298,1.09781559654962,-39.3550351014359,2.99005106807717,-81.1829551909764,-71.8829096778509,-26.4576398770614,-6.62826226415085,-80.7573021394585,-7.0984850538335,-13.9617486287842,-99.380644639231,-4.43110864999557,-29.9061280685997,1.5483119402686,-49.8320281684362,-10.1663930303138,-165.518387051836,-37.2692944685242,-68.9033832834357,-3.22508981255263,NA,NA,-9.96826063938094,-19.8455607265744,9.71581103346766,4.8665972429257,11.2396435060664,NA,7.00488873259532,8.89664011787039,-23.43340236729,3.93257316987609,-46.0956445263422,-35.1665697851574,5.0672031369712,-63.5146302578759,5.56722334761447,-49.5737172532075,-68.3829851760562,-33.9525106325752,-18.7276798596335,-144.362482172047,284.149177005884,-55.9094582646975,6.81505266359607,NA,NA
"494","show.",NA,-24.0161922178996,10.4696908358228,33.6177544156652,-37.3936184620385,-26.4951073475162,NA,-114.805654155211,-81.3989598904504,-72.4500653088801,2.90503636290392,1.24536092980551,-0.661785148345526,131.319270591064,-45.0197756922821,4.77632533347954,-33.3655945106155,16.2632823764533,151.880136651523,-57.7139145784942,182.318112850081,NA,15.7376514844019,-77.7919464927202,-88.2589214811153,-35.8621777439356,61.6236879559831,210.559895282752,-26.4924438253021,-8.98972702764995,-19.0624437463088,-27.2185357642681,-32.4086495048472,47.9711449870174,-0.996787358238998,-18.7703722712454,-21.0968472400934,-17.2790141843344,-46.4408384413949,231.847075556946,-14.974715033299,-29.3974849056603,4.78364586824344,31.108076379159,2.33024153165872,121.8955286426,-7.15902782936365,-6.80921582412556,87.96609583826,278.235677532576,-29.632372053189,7.0552700791075,-49.2808597334254,-94.3558648582465,-13.6197619149594,NA,-3.59325531408839,6.15880431683974,-0.134337289222801,-13.908265471593,169.568538448295,15.1441610372357,NA,3.92415515219804,187.287896940277,141.305035916399,109.044548509094,-33.0741686908451,-2.8433683825632,-8.76216694664011,100.906046751958,-36.2481103348286,-40.4174861448059,2.36529617071576,181.88937639036,-20.1839173339665,88.6594779584633,123.467114853019,41.6368111976621,-17.7806851384128,NA,NA
"495","'To",NA,-8.65899760368078,273.858147899973,384.305953064936,-50.9965600368375,-14.2275716682115,NA,-103.695689428047,-9.52607360038961,-61.8837608807475,-132.675013837953,50.8189273689948,23.1549087434635,279.558194352255,-20.0652546799535,92.8666657992891,-15.5918861790053,56.2570888363403,-42.6649207925377,19.9339402187927,-194.93521279855,NA,-54.2879558589561,117.987668679757,-70.3979933840779,-23.2887704412778,-18.284484645327,-78.2601519180737,-79.299341428134,-15.2150558906057,1.20866454376023,102.597594198409,-5.4760884409584,5.53975207303794,2.27170734456702,9.09781559654962,-15.3550351014359,-29.0099489319228,-9.1829551909764,128.117090322149,21.5423601229386,-22.6282622641509,-67.7573021394585,4.9015149461665,150.038251371216,410.619355360769,11.5688913500044,56.0938719314003,33.5483119402686,75.1679718315638,19.8336069696862,10.4816129481645,-29.2692944685242,251.096616716564,-33.2250898125526,NA,NA,-42.9682606393809,-20.8455607265744,2.71581103346766,NA,26.2396435060664,NA,7.00488873259532,8.89664011787039,93.56659763271,-43.0674268301239,1.90435547365775,17.8334302148426,15.0672031369712,-70.5146302578759,-27.4327766523855,-43.5737172532075,26.6170148239437,-18.9525106325752,-11.7276798596335,-110.362482172047,-39.8508229941159,24.0905417353025,6.81505266359607,NA,NA
