"","word","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A1SYR0UUMZM2VH","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","AEX85SLEN727","A2BET78ZNEHNHE","A1FNEVG87BS5K0","A2NJGU26SOMOKV","A2MSCP411YP41Q","A3UDP95JGEX3H1","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A3S3YW6II31OZV","ANDPWG91K8OEX","AKEZ83FQITFD8","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2MVFSJBKHUPH9","A37I1ETWW49IZO","A2EAIMII6MSIO5","A3QJPB0NZU5PY1","A1LDS7FXQNGLEN","A14N0AMVXOBZYH","A1RCM1Y87J0FGW","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A1H314LD953G5Q","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2DGJ8T7C3HMCQ","A1W079WCHEQKX6","ACYV5TUADOWEA","A2PE5UDQ5WG2R0","A3EZCOCQU4QNCO","A127R5QI5OGBIK","A3EQVDHHKZRC0K","A2TG01V56PAL65","A2XPQ8KYFKI6FD","A3OQ1JKWS02NMF","ANL7UI5ES4L18","A3NMC1E54BML7K","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","ARNTOT4L28BBP","A2GNS1SQLQNMR2","A1GAARR4GOOZCO","A1U1QL617G5DU3","ACTW5YEWV9OR0","A1IWL4WQTKN1PR","A38UOBWJF4WFGG","ALE5RDP8XZL3","AOTSROWZG1XS1","A35QV79054LGTU","AWZ83IBW10B96","A2VCTDV17CKH2X","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A14SNQOYGXPZ7K","A11AUVZ4MCA7VU","A1WXZPUAXDE0DQ","A5E076UK5CA9J","A1JY8OZHGDL9GR","AY1ZVSTHEQDH8","A1JBTEJN14MFFA","A21L2ZM379FG7","A3T8CCUYDNT61C","AER86HM7LU5G","A3M0KT6KUJEZD1","A2U750ON775R3L","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A2I2OHYPL49ZAI","A2HS4FQ4DR4GIK","AM7UBKT777C3R","AEUGCBFJPU0MX","A23PSX2ZO4F65Q","A911XMMVXT7IU","A2LFX0LP92GLCQ","AOVB3KCIIJLRJ","A2BJ35SLVKCUL7","AOZ06WXWI630","A8L4UTQ8RXDFS","A1RE0RBV10VAVC","AJDL05304W8E","AK9FN3FCOY9Q2","A2AB80GWC0LU0P","A7LIT8S8LGRAH","A1VXGA62J77RO","ANC446SIU64J6"
"281","weather",442.32530144916,-79.1402317623925,131.045274978134,16.0789194345677,49.5399302980151,-318.391969997186,151.760409481584,-43.7957865882218,8.79008687665399,210.123952183104,175.775128724153,-144.235166351604,24.9578341888246,52.8214986292779,-4.16969894917367,157.013476652697,7.21053190231935,-62.593841792814,-38.1871090675614,-55.2972160759379,-26.7059318598182,-78.9354491404732,-32.0932914231615,288.33802405401,NA,32.5715477708455,701.518021776111,-63.0474364917256,-17.894568373677,-33.7118749577103,NA,20.5464021043317,347.138410092345,33.0353796345298,-5.40890115920942,-71.0480963970067,-98.8058535098336,-17.6635482991007,-6.94599569428105,-5.51804727726298,-117.791401466593,-43.1792641869721,16.4275166315689,348.401659895049,31.4977832970939,-80.992551003343,12.6996727413999,-214.04328680425,229.881506816819,72.6096870120698,13.9845675576811,-91.0759578943998,7.1381091185603,-110.201177060811,-38.7126156666803,-38.6695988040915,57.557710267777,-43.7141062443927,-8.47519189360782,-65.2663196840208,-48.1841308982136,-12.5450596613595,8.57828554627747,NA,-21.1015212224987,-72.6262241284615,373.580719760084,-27.9981922831468,-69.080068873746,-37.4876426011309,-45.376817017326,-46.5436808650677,-68.7308383874035,-27.4502180685358,-29.3840451480429,-28.7439806575699,-35.6023576247574,418.352963103015,135.234089820399,-259.343212474491,33.8483718082233,138.216775889598,NA,-12.52791117983,-101.359900584655,57.9613397396547,-28.2482167044056,-81.127068375825,30.0880833001289,NA,-20.4602643353154,-48.647882008338,-238.549311652495,33.9388280175378,NA
"282","this",185.74349420909,NA,177.033758122553,18.0430396322955,25.2446950037581,-43.9704168102913,60.97826062498,169.846391430068,7.66739704402777,80.6482159232814,-52.4898009037666,-105.28274387937,-11.9369734130669,74.9317997490005,89.5636322885499,-29.9557693884686,-34.4235391358323,-56.8131627679358,-63.0724700716623,80.2714529959431,46.9896999352586,140.172138212458,34.3791213020761,104.64446217579,NA,-29.0082369242402,-50.8215016435106,-101.551841900896,-22.3281061509515,-16.128574328439,NA,-24.8311993619257,30.8392887422348,8.82633160041098,49.1232707183845,-61.995958057398,-19.4236278161691,-7.98632916156304,32.1022459502915,-15.9303443721757,-26.8486883563805,-58.3980501357374,128.625665418846,195.154504846564,34.7257267575611,-49.6651757466669,37.5820571857515,-63.352696868859,319.225421926824,24.2573588768456,-32.5571493192893,-30.0194453596998,37.3068970823866,94.8815826134204,-0.0907161301573783,44.9107539923622,360.364935312256,-31.7634500996957,-40.5965881896753,-28.1227946059421,-42.3059034716987,35.2655100049928,33.1258653673043,NA,6.83798570646057,-69.4447580442881,0.890960982691662,40.9892223299649,101.954240069802,-0.88539225284987,72.3541202734943,52.1589219897124,-62.1304886568886,-58.9335825545171,-0.560562292246679,-29.0972241377705,-44.2251784096607,-94.2574096439309,11.9074883001718,-186.001834345372,10.1473072887814,23.201915472416,NA,-26.3480468362707,-96.4660873990177,-18.1455037698132,25.9207773448526,28.8157537030756,6.49306163583764,14.4054832856348,-9.98510581357269,-39.890203019999,-148.614967143497,21.805738428774,NA
"283","storm.",NA,260.40107708297,9.04143602627395,-16.933040499523,32.7748518665961,-39.2514522682209,-29.5003068039509,380.751606084541,18.4158569324453,53.6320400964963,-117.979847818487,-119.251025527526,46.6595649881941,40.5249323358521,59.0747447967342,-32.9762720276913,-54.6674917770645,-50.6669487845213,-46.4822294022617,12.5590069480224,44.192612071874,417.433746643837,141.397512818584,23.7735034279365,NA,11.3782862058169,-30.9284860304294,-68.5489049614491,-13.3724142994351,-17.8507747479532,577.962572240825,-16.9127983844207,-73.2946303576917,77.2990302898235,-3.2315105333448,-21.6973836171371,-19.3451116119455,-25.1044752532548,27.4034181872431,-38.9888129755672,-64.1438304298553,-37.5855261698938,2.49356622732794,-35.680725121113,3.57376445058299,-73.8834259177843,17.6604675561838,-26.479756825786,4.99614518682098,-20.8410890330049,-10.5293380679757,-52.7237870494998,-33.1389615601643,-85.5069238360673,-54.838649154506,-73.8094812052736,72.8267852826033,-25.0638875294937,-27.5156573256303,-47.2184779913279,-30.224721756042,1.39179689409131,-14.5725211800469,NA,20.5449810871544,48.7675978995963,314.017466834287,-2.00238741210959,243.264700774103,-72.9535591517039,57.2001620796141,27.6905200865257,-82.5307218105652,252.72199376947,-35.7762175294441,-14.1950618176368,27.1900354469415,-141.183827812634,-23.8747773530098,312.103913568549,-36.0519830315907,-20.1215109161296,NA,-0.467956398643574,-12.7286295227758,42.5923919031654,11.4747813120138,6.18720565047524,2.22307607869846,NA,-43.6352114947345,-57.3953223455583,-195.904530149496,-26.1055351787168,NA
"284","It",-68.6443772842903,114.566312464418,51.026080218832,-5.98088023588589,0.714538140920037,-10.6893813523616,15.4568280539108,NA,6.9189371556103,40.6643917500665,-28.9997539890462,-107.314462231214,9.46648818567204,-39.6613328378511,-7.94748021963438,43.0647332507541,-92.1795864946001,-2.95937675135023,-69.6627107410629,-42.0161009561361,26.7867877986432,72.9105297810793,-9.63927021443221,139.515420923643,NA,-110.394760054297,-1.71451725659173,-104.554778840343,57.7162019975322,-25.4063739089248,47.5711281703873,-6.74960033943065,116.973207842161,4.35363291099845,22.4780519701137,39.7054675023411,-2.50214402039275,-22.8681830698713,-9.1989262866602,32.1281242312158,-69.5535462829056,-68.210574101581,-25.242235389636,-27.0102651857597,165.877689064539,-44.4469255755495,-32.4963531846807,-121.225636911932,871.454698666828,7.35580678669614,-28.584960570603,-39.3151036698998,-46.2472442750625,-41.7299109370918,-15.3427831058088,-21.369010810002,-35.0969146580913,-9.46301266989776,49.3224809462796,-34.0271112205563,-54.3870851873554,54.1392231158944,8.82425191465556,NA,10.1309903257668,14.3428860118274,244.764455131097,-41.0191679279607,-55.3562206344998,-43.8172253539959,-2.49192153262556,-39.3726761071008,-57.7302555032121,109.410841121495,26.6550929449508,1.0006135420957,55.3596077337371,137.669008524772,47.6897539533535,-211.107582259293,-31.6534023908465,-23.4746581390384,NA,-2.22813727389783,-81.2035452752595,11.1166005572082,10.3667733776914,-38.555698244324,10.7630471929768,-1.72433502021854,-76.3350001324109,-26.3850836944396,-194.325404137498,-50.2829879637351,NA
"285","was",-36.4504415376001,111.025003619056,-22.9700808293075,-3.96892030179517,33.4796165723391,-89.8298990813265,-48.2824556605546,44.3937841028308,7.29316709981904,-3.84369616332606,144.755222553594,-133.298603055292,-57.2352426136975,-49.3647665444253,40.8080760344578,-62.9455180688572,-94.3015628152162,1595.11373024036,-1.36759040636262,-42.8723239800965,-6.11175613304909,186.541333996769,-26.1300744561781,153.079941549716,NA,-99.2014984892688,-9.26800945005116,-102.053310370619,-7.80595207670966,-7.26747411868189,-167.081010812003,-34.2903998506782,-39.5937517078019,18.0899822557047,18.3006613442491,-88.6452452775284,12.0371140817191,-23.4272561157172,-12.5483401681844,-69.40111007048,-103.201117319643,35.1956878813408,-26.308284985395,-33.9278801695981,47.8017079110502,-54.5560506611082,142.542852000535,-127.789166890395,72.340060296826,-38.1934171682291,17.9289450550538,-89.6672745147998,-3.97017359633797,177.575835838164,-17.2167496179831,-39.2291284088199,36.6340103270824,-28.1132313847967,-24.6370536216979,-32.0749529132492,-24.346494329527,74.2023665604436,17.9750586409799,NA,-44.5155119838863,-53.0509360162304,16.3277080568941,-8.01497279899792,-65.700990282349,-67.3513088034229,14.9310993704344,-94.6068770586942,-13.9303720800503,162.238629283489,-39.9527346736479,-30.5483052978374,-113.432785337962,-46.7942005595796,-18.2013788732373,-338.554708302333,-66.7530475510326,-45.1363713333112,NA,-24.2880920550843,64.1651836628614,96.4855483936975,4.64377536127196,-3.86997227062417,-61.3719455855928,NA,-83.1600529729918,-14.6376433572193,1276.0298143595,-62.2386247674806,NA
"286","New",-66.4504415376002,79.025003619056,227.029919170692,13.0310796982048,-14.520383427661,-41.8298990813265,-106.282455660555,274.393784102831,7.29316709981904,52.1563038366739,84.7552225535936,-110.298603055292,-25.2352426136974,95.6352334555746,72.8080760344578,50.0544819311428,-126.301562815216,105.113730240357,-71.3675904063626,212.127676019903,3.88824386695091,156.541333996769,-26.1300744561781,122.079941549716,NA,178.798501510731,29.7319905499488,-53.0533103706193,3.19404792329033,11.7325258813181,-215.081010812003,20.7096001493218,-37.5937517078019,21.0899822557047,3.30066134424907,-116.645245277528,200.037114081719,-15.4272561157172,34.4516598318156,-58.40111007048,-103.201117319643,157.195687881341,-10.308284985395,-16.9278801695981,67.8017079110502,-41.5560506611082,192.542852000535,7.21083310960457,275.340060296826,149.806582831771,-30.0710549449462,-73.6672745147998,-17.970173596338,419.575835838164,-54.2167496179831,-75.2291284088199,82.6340103270824,-14.1132313847967,481.362946378302,-76.0749529132492,-40.346494329527,17.2023665604436,15.9750586409799,NA,16.4844880161137,136.94906398377,189.327708056894,-11.0149727989979,128.299009717651,-4.35130880342287,64.9310993704344,-83.6068770586942,-59.9303720800503,12.2386292834891,9.04726532635205,-14.5483052978374,124.567214662038,-110.79420055958,-19.2013788732373,78.4452916976671,-34.7530475510326,-75.1363713333112,NA,-4.28809205508427,216.165183662861,-63.5144516063025,2.64377536127196,42.1300277293758,8.62805441440724,-17.6594258672919,-93.1600529729918,-61.6376433572193,220.029814359502,137.761375232519,NA
"287","Year's,",-37.6746985508397,-63.1402317623925,-41.9547250218656,-7.92108056543231,-7.46006970198489,1018.60803000281,-96.2395905184163,56.2042134117782,18.790086876654,50.1239521831037,-108.224871275847,-172.235166351604,115.957834188825,-38.1785013707221,-4.16969894917367,135.013476652697,-86.7894680976807,277.406158207186,-68.1871090675614,-72.2972160759379,55.2940681401818,-118.935449140473,-32.0932914231615,-8.66197594599013,NA,5.57154777084551,33.5180217761111,-112.047436491726,-28.894568373677,-4.71187495771026,250.310433258435,-23.4535978956683,60.138410092345,13.0353796345298,10.5910988407906,33.9519036029933,-19.8058535098336,-17.6635482991007,25.054004305719,6.48195272273702,-67.7914014665928,-28.1792641869721,-14.5724833684311,-10.5983401049514,52.4977832970939,-46.992551003343,-47.3003272586001,488.95671319575,116.881506816819,103.60968701207,-60.0154324423189,132.9240421056,-65.8618908814397,-7.20117706081123,-16.7126156666803,117.330401195908,72.557710267777,20.2858937556073,-15.4751918936078,-32.2663196840208,-48.1841308982136,19.4549403386405,9.57828554627747,NA,-22.1015212224987,-80.6262241284615,19.5807197600842,9.00180771685318,-38.080068873746,-9.48764260113089,4.62318298267402,-31.5436808650677,-53.7308383874035,-13.4502180685358,-12.3840451480429,-25.7439806575699,-45.6023576247574,99.3529631030152,-24.7659101796006,450.656787525509,23.8483718082233,18.2167758895976,NA,-12.52791117983,-48.3599005846549,-12.0386602603453,2.75178329559435,-62.127068375825,-79.9119166998711,-33.3997892555852,9.5397356646846,-82.647882008338,-214.549311652495,-22.0611719824622,NA
"288","and",-116.4504415376,-32.974996380944,2.02991917069249,8.03107969820483,-5.52038342766095,11.1701009186735,1326.71754433945,-95.6062158971692,-12.706832900181,28.1563038366739,144.755222553594,-79.2986030552918,-1.23524261369744,42.6352334555747,-87.1919239655422,-17.9455180688572,-94.3015628152162,295.113730240357,-31.3675904063626,-42.8723239800965,71.8882438669509,126.541333996769,4.86992554382194,-18.9200584502838,NA,-73.2014984892688,108.731990549949,-111.053310370619,-7.80595207670966,-39.2674741186819,552.918989187997,5.70960014932183,-110.593751707802,0.0899822557047132,19.3006613442491,-50.6452452775284,-80.9628859182809,-23.4272561157172,-12.5483401681844,102.59888992952,-83.201117319643,-76.8043121186592,4.691715014605,170.072119830402,81.8017079110502,-40.5560506611082,12.5428520005354,72.2108331096046,5.34006029682602,-38.1934171682291,-6.07105494494615,-9.66727451479984,518.029826403662,-77.4241641618357,-20.2167496179831,-25.2291284088199,18.6340103270823,2.88676861520326,1539.3629463783,-48.0749529132492,-24.346494329527,401.202366560444,0.975058640979938,NA,-12.5155119838863,-6.05093601623035,62.3277080568941,23.9850272010021,63.299009717651,-67.3513088034229,34.9310993704344,339.393122941306,-59.9303720800503,-77.7613707165109,-7.95273467364795,-17.5483052978374,-39.4327853379618,33.2057994404204,-26.2013788732373,-245.554708302333,-34.7530475510326,-5.13637133331124,NA,-24.2880920550843,-162.834816337139,26.4855483936975,3.64377536127196,-26.8699722706242,58.6280544144072,-17.6594258672919,6.83994702700822,-61.6376433572193,-45.9701856404978,33.7613752325195,NA
"289","the",-106.4504415376,63.025003619056,25.0299191706925,-4.96892030179517,-15.5203834276609,-51.8298990813265,37.7175443394454,-35.6062158971692,17.293167099819,-19.8436961633261,-91.2447774464064,-2.29860305529183,102.764757386303,-17.3647665444254,41.8080760344578,-15.9455180688572,-95.3015628152162,-54.886269759643,-71.3675904063626,-43.8723239800965,-1.11175613304909,-13.4586660032312,4.86992554382194,-17.9200584502838,NA,-25.2014984892688,4.73199054994884,-94.0533103706193,-8.80595207670966,-22.2674741186819,680.918989187997,6.70960014932183,-78.5937517078019,49.0899822557047,35.3006613442491,-88.6452452775284,-49.9628859182809,-39.4272561157172,-43.5483401681844,-20.40111007048,-73.201117319643,-53.8043121186592,4.691715014605,-33.9278801695981,10.8017079110502,-51.5560506611082,2.54285200053544,92.2108331096046,-17.659939703174,8.80658283177088,-6.07105494494615,-57.6672745147998,7.02982640366203,-36.4241641618357,-12.2167496179831,-22.2291284088199,-75.3659896729176,18.8867686152033,185.362946378302,61.9250470867508,-24.346494329527,119.202366560444,8.97505864097994,NA,-14.5155119838863,-82.0509360162303,83.3277080568941,23.9850272010021,14.299009717651,-27.3513088034229,-15.0689006295656,91.3931229413058,81.0696279199497,29.2386292834891,-30.9527346736479,-46.5483052978374,-20.4327853379618,257.20579944042,-43.2013788732373,-293.554708302333,-41.7530475510326,-15.1363713333112,NA,-24.2880920550843,-12.8348163371386,136.485548393698,2.64377536127196,-4.86997227062417,-61.3719455855928,-33.6594258672919,6.83994702700822,-42.6376433572193,48.0298143595022,81.7613752325195,NA
"290","girl",-64.25650579091,-84.5163052263061,20.033758122553,-4.95696036770445,-62.7553049962419,23.0295831897087,-11.02173937502,-20.1536085699323,17.6673970440278,-24.3517840767186,-88.4898009037666,-166.28274387937,-107.936973413067,-4.06820025099954,-86.4363677114501,60.0442306115314,-112.423539135832,-56.8131627679358,-43.0724700716623,-78.7285470040569,-34.0103000647414,90.1721382124583,-43.6208786979239,-4.35553782421036,NA,-119.00823692424,12.1784983564894,-96.5518419008959,-22.3281061509515,13.871425671561,-30.7331497943937,-29.8311993619257,-82.1607112577652,23.826331600411,17.1232707183845,-127.995958057398,-35.4236278161691,-7.98632916156304,250.102245950291,9.06965562782426,-76.8486883563805,-77.3980501357374,-11.374334581154,23.1545048465636,54.7257267575611,-15.6651757466669,-12.4179428142484,-71.352696868859,-28.7745780731757,-6.74264112315438,-31.5571493192893,-94.0194453596998,-10.6931029176134,-47.1184173865796,-47.0907161301574,22.9107539923622,-73.635064687744,-32.7634500996957,118.403411810325,-60.1227946059421,-42.3059034716987,-14.7344899950071,10.1258653673043,NA,-23.1620142935394,-85.4447580442881,12.8909609826917,41.9892223299649,-41.0457599301983,-65.8853922528499,-17.6458797265057,-21.8410780102876,-47.1304886568886,-78.9335825545171,-16.5605622922467,-62.0972241377705,-108.225178409661,457.742590356069,-28.0925116998282,-344.001834345372,-85.8526927112186,83.201915472416,NA,-16.3480468362707,-63.4660873990177,51.8544962301868,-4.07922265514744,-40.1842462969244,-33.5069383641624,-17.5945167143652,-39.9851058135727,-23.890203019999,-17.6149671434973,92.805738428774,NA
"291","asked",-142.06257004422,-56.0576140716683,-21.9624029255865,-5.94500043361374,-78.9902265648229,25.8890654607439,-11.7610230894855,65.2989987573045,-1.95837301176349,-12.8598719901112,-19.7348243611268,-128.266884703448,26.3612957875636,57.2283660424263,74.319188542642,-21.9660207080799,-98.5455154564484,-38.7400557762285,-24.777349736962,-33.5847700280172,-40.9088439964337,3.8029424281478,-14.1116829396698,-5.79101719813695,NA,76.1850246407883,-45.37499383697,-30.0503734311725,3.14973977480669,-97.9896745381961,-134.385288776784,34.6280011268268,-69.7276708077285,21.5626809451172,-1.05411990748017,-139.346670837268,-18.8843697140573,-24.5454022074089,-1.24716793123271,-32.4595786738715,-110.496259393118,-46.9917881528156,-28.440384176913,1.23688986272529,25.6497456040721,-23.7743008322256,2.62126237096767,31.0837731526775,-5.88921644317734,-22.2918650780796,-9.04324369363252,-19.3716162045998,-44.4160322388888,-72.8126706113235,-17.9646826423317,56.0506363935443,-35.9041397025703,-4.41366881459471,1681.44387724235,168.829363701365,-44.2653126138703,48.3286534495421,-7.72332790637129,NA,-2.80851660319253,-103.838580072346,-52.5457860915108,-0.00658254107236927,44.6094704219525,-48.4194757022769,-20.2228588234458,80.924721038119,-33.3306052337269,-98.1057943925234,6.83161008915459,-13.6461429777036,-99.0175714813596,426.279381271718,-61.983644526419,-200.448960388412,-24.9523378714046,-28.4597977218568,NA,-18.4080016174571,-98.0973584608967,107.223444066676,-42.8022206715668,8.50147967677544,34.358068857268,NA,-86.8101586541536,-52.1427626827786,42.7402513535033,-77.1498983749714,NA
"292","herself",-97.6746985508397,32.8597682376075,-47.9547250218656,20.0789194345677,152.539930298015,-12.3919699971857,-32.2395905184163,-23.7957865882218,-1.20991312334601,-13.8760478168963,-72.2248712758471,-151.235166351604,-25.0421658111754,56.8214986292779,11.8303010508263,-75.9865233473027,-102.789468097681,-12.593841792814,-68.1871090675614,-72.2972160759379,-25.7059318598182,-8.93544914047319,-16.0932914231614,6.33802405400988,NA,-72.4284522291545,11.5180217761111,-116.047436491726,-47.894568373677,69.2881250422897,-133.689566741565,60.5464021043317,-100.861589907655,49.0353796345298,-5.40890115920942,-94.0480963970067,-20.8058535098336,-9.66354829910067,10.054004305719,30.481952722737,-137.791401466593,-74.1792641869721,1.42751663156891,-9.59834010495136,30.4977832970939,-71.992551003343,-37.3003272586001,-79.0432868042495,-19.1184931831807,10.6096870120698,-100.015432442319,-42.0759578943998,336.13810911856,-73.2011770608112,-23.7126156666803,-96.6695988040915,-44.442289732223,37.2858937556073,40.5248081063922,-60.2663196840208,-32.1841308982136,28.4549403386405,17.5782855462775,NA,-52.1015212224987,-112.626224128462,-118.419280239916,43.0018077168532,-71.080068873746,-37.4876426011309,34.623182982674,90.4563191349323,181.269161612597,-23.4502180685358,-46.3840451480429,-28.7439806575699,-60.6023576247574,114.352963103015,-57.7659101796006,-244.343212474491,24.8483718082233,118.216775889598,NA,-2.52791117983001,-113.359900584655,-112.038660260345,-27.2482167044056,-30.127068375825,-49.9119166998711,-17.3997892555852,-10.4602643353154,-25.647882008338,11.4506883475045,9.9388280175378,NA
"293","why,",-64.25650579091,43.4836947736939,-16.966241877447,8.04303963229555,17.2446950037581,56.0295831897087,163.97826062498,59.8463914300676,7.66739704402777,31.6482159232814,-41.4898009037666,-38.2827438793699,-71.9369734130669,90.9317997490005,9.5636322885499,15.0442306115314,-81.4235391358323,-36.8131627679358,-13.0724700716623,-30.7285470040569,-17.0103000647414,100.172138212458,-12.6208786979239,27.6444621757896,NA,-99.0082369242403,-20.8215016435106,-133.551841900896,-11.3281061509515,-82.128574328439,-30.7331497943937,-20.8311993619257,60.8392887422348,8.82633160041098,-30.8767292816155,-92.995958057398,-65.4236278161691,-7.98632916156304,-14.8977540497085,-43.9303443721757,153.15131164362,54.6019498642626,-12.374334581154,-23.8454951534364,38.7257267575611,-53.6651757466669,7.58205718575156,-138.352696868859,6.22542192682434,56.2573588768456,-7.55714931928934,-79.0194453596998,31.3068970823866,13.8815826134204,-31.0907161301574,140.910753992362,19.364935312256,-1.76345009969573,176.403411810325,-25.1227946059421,-26.3059034716987,20.2655100049929,1.12586536730432,NA,-55.1620142935394,-79.4447580442881,-101.109039017308,200.989222329965,-89.0457599301983,0.11460774715013,62.3541202734943,154.158921989712,171.869511343111,-31.9335825545171,15.4394377077533,-30.0972241377705,-23.2251784096607,10.7425903560691,-36.0925116998282,-189.001834345372,-5.8526927112186,3.20191547241596,NA,-36.3480468362707,-21.4660873990177,-28.1455037698132,-4.07922265514744,-25.1842462969244,-43.5069383641624,NA,140.014894186427,32.109796980001,-109.614967143497,-10.194261571226,NA
"294","as",-98.6443772842903,-29.4336875355819,-19.973919781168,-16.9808802358859,-54.28546185908,322.310618647638,-30.5431719460892,98.941176775594,6.9189371556103,-22.3356082499335,291.000246010954,-107.314462231214,97.466488185672,94.3386671621489,-23.9474802196344,-2.93526674924586,79.8204135053999,-22.9593767513502,-49.6627107410629,-24.0161009561362,57.7867877986432,772.910529781079,-9.63927021443221,-1.48457907635719,NA,46.6052399457026,65.2854827434083,-76.5547788403427,47.7162019975322,-44.4063739089248,-47.4288718296127,89.2503996605693,-73.0267921578386,12.3536329109985,53.4780519701137,146.705467502341,231.497855979607,266.131816930129,4.8010737133398,-41.8718757687842,-49.5535462829056,106.789425898419,-9.24223538963598,3.98973481424026,-5.12231093546069,5.55307442445054,-12.4963531846807,-30.2256369119319,-5.54530133317229,54.3558067866961,19.415039429397,-68.3151036698999,-63.2472442750625,-43.7299109370918,-10.3427831058088,486.630989189998,168.903085341909,39.5369873301022,471.32248094628,-28.0271112205563,-22.3870851873554,44.1392231158944,-7.17574808534445,NA,-34.8690096742332,-12.6571139881726,36.7644551310966,156.980832072039,-23.3562206344998,-7.81722535399586,-12.4919215326256,140.627323892899,67.269744496788,-64.5891588785047,-37.3449070550492,-14.9993864579043,63.3596077337371,-7.33099147522833,-39.3102460466465,-127.107582259293,23.3465976091535,-13.4746581390384,NA,-12.2281372738978,85.7964547247405,-118.883399442792,-81.6332266223086,78.444301755676,0.763047192976827,-17.7243350202185,-46.3350001324109,-22.3850836944396,-98.3254041374984,13.7170120362649,NA
"295","lights",-189.86863429753,4.4010770829696,-15.9585639737261,-17.933040499523,-15.2251481334039,55.7485477317791,-54.5003068039509,-59.2483939154587,8.41585693244525,21.6320400964963,152.020152181513,-143.251025527526,-93.3404350118059,887.524932335852,-4.92525520326581,55.0237279723087,-100.667491777065,-40.6669487845213,43.5177705977383,-21.4409930519776,29.192612071874,-82.5662533561627,-14.6024871814156,-54.2264965720635,NA,-119.621713794183,61.0715139695705,-108.548904961449,-5.37241429943514,-22.8507747479532,-158.037427759175,-2.91279838442075,-17.2946303576918,51.2990302898235,28.7684894666552,149.302616382863,-20.3451116119455,-18.1044752532548,-50.5965818127569,-38.9888129755672,-4.14383042985533,29.4144738301062,-13.5064337726721,26.319274878887,-5.42623554941701,-46.8834259177843,37.6604675561838,-258.479756825786,-7.00385481317902,-20.8410890330049,-18.5293380679757,8.27621295050019,-59.1389615601643,-94.5069238360673,-38.838649154506,23.1905187947264,29.8267852826033,6.93611247050631,804.48434267437,-74.2184779913279,-46.224721756042,74.3917968940913,1.42747881995309,NA,-42.4550189128456,-91.2324021004037,199.017466834287,-58.0023874121096,-124.735299225897,-20.9535591517039,-62.7998379203859,13.6905200865257,182.469278189435,230.72199376947,28.2237824705559,-13.1950618176368,-95.8099645530585,-101.183827812634,-39.8747773530098,250.103913568549,-27.0519830315907,-0.121510916129636,NA,-10.4679563986436,275.271370477224,-67.4076080968346,41.4747813120138,-5.81279434952476,-77.7769239213015,NA,-113.635211494734,179.604677654442,-178.904530149496,37.8944648212832,NA
"296","shone",-182.06257004422,39.9423859283317,-23.9624029255865,-24.9450004336137,-22.9902265648229,60.8890654607439,-52.7610230894855,-94.7010012426955,28.0416269882365,-28.8598719901112,6.26517563887324,-86.2668847034479,-82.6387042124364,132.228366042426,-21.680811457358,-18.9660207080799,-83.5455154564484,-28.7400557762285,-74.777349736962,-33.5847700280172,2.09115600356634,-66.1970575718522,-14.1116829396698,-36.791017198137,NA,-125.814975359212,44.62500616303,-104.050373431172,2.14973977480669,-23.9896745381961,-134.385288776784,68.6280011268268,58.2723291922715,52.5626809451172,-289.05411990748,-82.3466708372675,-65.8843697140573,-24.5454022074089,45.7528320687673,-69.4595786738715,-30.4962593931179,-20.9917881528156,-12.440384176913,33.2368898627253,-9.35025439592793,-59.7743008322256,332.621262370968,-144.916226847322,5.11078355682266,56.7081349219204,-25.0432436936325,-1.37161620459982,-5.41603223888884,161.187329388677,-16.9646826423317,-43.9493636064557,185.09586029743,12.5863311854053,412.443877242347,-37.170636298635,-28.2653126138703,59.3286534495421,17.2766720936287,NA,-18.8085166031925,257.161419927654,-25.5457860915108,-45.0065825410724,-35.3905295780475,-23.4194757022769,-50.2228588234458,-66.075278961881,91.6693947662731,-49.1057943925234,-34.1683899108454,-29.6461429777036,249.98242851864,-101.720618728282,-29.983644526419,-226.448960388412,-89.9523378714046,1.54020227814316,NA,-18.4080016174571,179.902641539103,-22.7765559333239,266.197779328433,-32.4985203232246,-35.641931142732,-17.5296075614385,143.189841345846,30.8572373172214,-155.259748646497,208.850101625029,NA
